title,description,thumbnail_url,video_url,category,is_hero
O'tkan kunlar,Zaynab va Kumush o'rtasida qolgan Otabekning fojiali va go'zal sevgi hikoyasi.,https://img.youtube.com/vi/OTK001/maxresdefault.jpg,https://www.youtube.com/watch?v=OTK001,Kino,true
The Boys,Superqahramonlar aslida yovuz bo'lsa nima bo'ladi? Adolat izlayotgan oddiy insonlar kurashi.,https://img.youtube.com/vi/M1bhOaLv4FU/maxresdefault.jpg,https://www.youtube.com/watch?v=M1bhOaLv4FU,Serial,false
Death Note: O'lim daftari,Ismi yozilgan odamni o'ldirishga qodir daftar daho talaba qo'liga tushib qoladi.,https://img.youtube.com/vi/NlJZ-YgAt-c/maxresdefault.jpg,https://www.youtube.com/watch?v=NlJZ-YgAt-c,Multfilm,false
Spiderman: No Way Home,Multikoinotning ochilishi va barcha o'rgimchak odamlarning bir joyga to'planishi.,https://img.youtube.com/vi/JfVOs4VSpmA/maxresdefault.jpg,https://www.youtube.com/watch?v=JfVOs4VSpmA,Kino,true
Demon Slayer: Kimetsu no Yaiba,O'z singlisini maxluqdan insonga aylantirish uchun kurashayotgan Tanjiro hikoyasi.,https://img.youtube.com/vi/VQGCKyvzIM4/maxresdefault.jpg,https://www.youtube.com/watch?v=VQGCKyvzIM4,Multfilm,false
Sarbast: Legend of the Seeker,Taqdir tomonidan tanlangan qahramonning dunyoni zulmatdan qutqarish yo'lidagi jangi.,https://img.youtube.com/vi/SAB999/maxresdefault.jpg,https://www.youtube.com/watch?v=SAB999,Serial,false
Toy Story,O'yinchoqlarning odamlar yo'qligida yashaydigan sirlarga to'la va hayajonli hayoti.,https://img.youtube.com/vi/v-PjgYDrg70/maxresdefault.jpg,https://www.youtube.com/watch?v=v-PjgYDrg70,Multfilm,false
WandaVision,Vanda va Vizionning simulyatsiya qilingan shaharchadagi g'alati va sehrli hayoti.,https://img.youtube.com/vi/sj9J2eceQVC/maxresdefault.jpg,https://www.youtube.com/watch?v=sj9J2eceQVC,Serial,false
Iron Man,Milliarder Toni Starkning temir libos kiyib, dunyoni himoya qilishga qaror qilishi.,https://img.youtube.com/vi/8hYlB38asGv/maxresdefault.jpg,https://www.youtube.com/watch?v=8hYlB38asGv,Kino,false
Howl's Moving Castle,Sehrlangan qiz va yuruvchi qasr egasi bo'lgan sehrgarning sarguzashtlari.,https://img.youtube.com/vi/iwROgK94weM/maxresdefault.jpg,https://www.youtube.com/watch?v=iwROgK94weM,Multfilm,false
The Mandalorian,Galaktika chekkalarida yolg'iz sayohat qilayotgan jangchi va sirli bolakay haqida.,https://img.youtube.com/vi/aOC8E8z_ifw/maxresdefault.jpg,https://www.youtube.com/watch?v=aOC8E8z_ifw,Serial,true
John Wick: Chapter 4,Dunyodagi eng xavfli qotilning erkinlik uchun butun jinoyat olamiga qarshi urushi.,https://img.youtube.com/vi/qEVUrk636v0/maxresdefault.jpg,https://www.youtube.com/watch?v=qEVUrk636v0,Kino,true
Spirited Away: Arvohlar olami,Sehrli hammomda ishlayotgan qizning o'z ota-onasini qutqarishga urinishi.,https://img.youtube.com/vi/ByXuk9QqQkk/maxresdefault.jpg,https://www.youtube.com/watch?v=ByXuk9QqQkk,Multfilm,false
Vincenzo,Italiyalik mafioz-advokatning Koreyada yovuz korporatsiyani o'z uslubida jazolashi.,https://img.youtube.com/vi/S12-4mXCNjE/maxresdefault.jpg,https://www.youtube.com/watch?v=S12-4mXCNjE,Serial,false
Guardians of the Galaxy,Koinotni saqlab qolish uchun birlashgan g'alati va kulgili qahramonlar jamoasi.,https://img.youtube.com/vi/d96cjJhvlMA/maxresdefault.jpg,https://www.youtube.com/watch?v=d96cjJhvlMA,Kino,false
Fullmetal Alchemist: Brotherhood,Yo'qotilgan tana a'zolarini qaytarish uchun alximiya sirlarini izlayotgan aka-uka.,https://img.youtube.com/vi/B0pD5rT/maxresdefault.jpg,https://www.youtube.com/watch?v=B0pD5rT,Multfilm,false
The Queen's Gambit,Yetim qizning shaxmat bo'yicha dunyoni zabt etishi va o'z muammolari bilan kurashi.,https://img.youtube.com/vi/CDrieqwSdgI/maxresdefault.jpg,https://www.youtube.com/watch?v=CDrieqwSdgI,Serial,false
Black Panther: Wakanda Forever,Vakanda qirolligining yangi qiroli va tashqi xavflarga qarshi birlashishi.,https://img.youtube.com/vi/_Z3QKkl1WyM/maxresdefault.jpg,https://www.youtube.com/watch?v=_Z3QKkl1WyM,Kino,false
Your Name: Sening isming,Tushlarida tanalari almashib qolayotgan ikki yoshning vaqtlararo bog'liqligi.,https://img.youtube.com/vi/s0wTdCQoc2k/maxresdefault.jpg,https://www.youtube.com/watch?v=s0wTdCQoc2k,Multfilm,false
Peaky Blinders,Tommi Shelbi boshchiligidagi jinoiy oilaning hukumat bilan xavfli o'yinlari.,https://img.youtube.com/vi/oVzVdvGIC7U/maxresdefault.jpg,https://www.youtube.com/watch?v=oVzVdvGIC7U,Serial,false
Doctor Strange in the Multiverse of Madness,Doktor Stranjning boshqa olamlardagi xavfli sayohati va Vanda bilan to'qnashuvi.,https://img.youtube.com/vi/aWzlQ2N6ewg/maxresdefault.jpg,https://www.youtube.com/watch?v=aWzlQ2N6ewg,Kino,false
My Neighbor Totoro,Qishloqqa ko'chib o'tgan opa-singillarning o'rmon ruhlari bilan do'stlashishi.,https://img.youtube.com/vi/92a7Hj0z8Tg/maxresdefault.jpg,https://www.youtube.com/watch?v=92a7Hj0z8Tg,Multfilm,false
Money Heist: Korea,Ispaniya xitining koreyscha talqini: birlashgan Koreya bankini egallash rejasi.,https://img.youtube.com/vi/H9N62Z_Uv_8/maxresdefault.jpg,https://www.youtube.com/watch?v=H9N62Z_Uv_8,Serial,false
Batman: The Dark Knight Rises,Betmenning Gotham shahrini Beyndan saqlash uchun so'nggi va eng og'ir jangi.,https://img.youtube.com/vi/g8evyE9TuYk/maxresdefault.jpg,https://www.youtube.com/watch?v=g8evyE9TuYk,Kino,false
A Silent Voice,Eshitish qobiliyati cheklangan qiz va uning o'tmishdagi dushmani o'rtasidagi kechirim.,https://img.youtube.com/vi/nfK6UgLra7g/maxresdefault.jpg,https://www.youtube.com/watch?v=nfK6UgLra7g,Multfilm,false
Wednesday,G'alati qobiliyatlarga ega Uenzdey Addamsning maktabdagi sirli qotilliklarni fosh etishi.,https://img.youtube.com/vi/Di310WS8zLk/maxresdefault.jpg,https://www.youtube.com/watch?v=Di310WS8zLk,Serial,true
Man of Steel,Supermenning o'z sayyorasidan qochishi va Yer yuzidagi ilk qahramonliklari.,https://img.youtube.com/vi/T6DJcktTzKQ/maxresdefault.jpg,https://www.youtube.com/watch?v=T6DJcktTzKQ,Kino,false
Jujutsu Kaisen,Yovuz la'natlarni yutgan yigitning sehrli maktabdagi xavfli mashg'ulotlari.,https://img.youtube.com/vi/h28oX/maxresdefault.jpg,https://www.youtube.com/watch?v=h28oX,Multfilm,false


title,description,thumbnail_url,video_url,category,is_hero
Mufasa: Arslon qirol,Simbaning otasi Mufasaning yoshligi va qanday qilib qirol bo'lgani haqida (2025-2026),https://img.youtube.com/vi/lS7Xm1B_u7Y/maxresdefault.jpg,https://www.youtube.com/watch?v=lS7Xm1B_u7Y,Multfilm,true
Avatar 3: Olov va kul,Pandora sayyorasidagi yangi qabila va olov xalqining insonlarga qarshi jangi.,https://img.youtube.com/vi/d9MyW72ELq0/maxresdefault.jpg,https://www.youtube.com/watch?v=d9MyW72ELq0,Kino,true
GTA VI: The Movie,Mashhur o'yin asosida kutilayotgan eng yirik kriminal va poyga sarguzashtlari.,https://img.youtube.com/vi/QdBZY2fkU-0/maxresdefault.jpg,https://www.youtube.com/watch?v=QdBZY2fkU-0,Kino,true
Beyond the Spider-Verse,Maylz Moralesning o'rgimchak-odamlar olamidagi yakuniy va eng xavfli missiyasi.,https://img.youtube.com/vi/shW9i6k8cB0/maxresdefault.jpg,https://www.youtube.com/watch?v=shW9i6k8cB0,Multfilm,false
Superman: Legacy,Kriptonlik qahramonning Yer yuzidagi yangi davri va adolat uchun kurashi (2025),https://img.youtube.com/vi/T6DJcktTzKQ/maxresdefault.jpg,https://www.youtube.com/watch?v=T6DJcktTzKQ,Kino,true
Toy Story 5,Vudi va Bastning yangi avlod bolalari bilan kutilmagan sarguzashtlari.,https://img.youtube.com/vi/v-PjgYDrg70/maxresdefault.jpg,https://www.youtube.com/watch?v=v-PjgYDrg70,Multfilm,false
Stranger Things: Yakuniy mavsum,Xokins shaharchasidagi sirli olam va qahramonlarning Veknaga qarshi oxirgi jangi.,https://img.youtube.com/vi/bV0qjlGc_7A/maxresdefault.jpg,https://www.youtube.com/watch?v=bV0qjlGc_7A,Serial,true
The Batman: Part II,Bryus Ueynning Gotham shahrida adolat o'rnatish yo'lidagi yangi va qorong'u sirlari.,https://img.youtube.com/vi/mqqft2E_V4A/maxresdefault.jpg,https://www.youtube.com/watch?v=mqqft2E_V4A,Kino,false
Sherlock Holmes 3,Robert Dauni o'g'li ijrosidagi afsonaviy detektivning yangi murakkab tadqiqoti.,https://img.youtube.com/vi/vPh39m-Tf_8/maxresdefault.jpg,https://www.youtube.com/watch?v=vPh39m-Tf_8,Kino,false
Moana 2: Okean siri,Moana va Maui yangi orollarni kashf etish va okeanni qutqarish uchun qaytishadi.,https://img.youtube.com/vi/hOC1-oX9W2E/maxresdefault.jpg,https://www.youtube.com/watch?v=hOC1-oX9W2E,Multfilm,true
Frozen 3,Elsa va Ananing Arandell qirolligini yangi sehrli kuchlardan himoya qilishi.,https://img.youtube.com/vi/Zi4LMpUIbe0/maxresdefault.jpg,https://www.youtube.com/watch?v=Zi4LMpUIbe0,Multfilm,false
The Night Manager 2,Jonatan Paynning xalqaro qurol savdogarlariga qarshi yangi maxfiy operatsiyasi.,https://img.youtube.com/vi/abc12345/maxresdefault.jpg,https://www.youtube.com/watch?v=abc12345,Serial,false
Gladiator II,Luciusning Rim kolizeyida o'z or-nomusi va qasosi uchun qilgan shafqatsiz jangi.,https://img.youtube.com/vi/4rgYUipGJNo/maxresdefault.jpg,https://www.youtube.com/watch?v=4rgYUipGJNo,Kino,true
The White Lotus: 3-mavsum,Tailandning dabdabali mehmonxonasidagi boylarning g'alati va sirli hayoti.,https://img.youtube.com/vi/abc000/maxresdefault.jpg,https://www.youtube.com/watch?v=abc000,Serial,false
Zootopia 2: Yangi ish,Djudi va Nikning hayvonlar shahridagi yangi va kutilmagan jinoyatni fosh etishi.,https://img.youtube.com/vi/jWM0ct-OLsM/maxresdefault.jpg,https://www.youtube.com/watch?v=jWM0ct-OLsM,Multfilm,false
Beetlejuice Beetlejuice,30 yildan so'ng yana qaytgan g'alati ruhning kulgili va qo'rqinchli sarguzashtlari.,https://img.youtube.com/vi/CoZqL9BMTrM/maxresdefault.jpg,https://www.youtube.com/watch?v=CoZqL9BMTrM,Kino,false
Severance: 2-mavsum,Ish va shaxsiy hayoti butunlay ajratilgan insonlarning korporatsiya sirlarini ochishi.,https://img.youtube.com/vi/yRIsXmshC4I/maxresdefault.jpg,https://www.youtube.com/watch?v=yRIsXmshC4I,Serial,true
Shrek 5,Shrek va uning oilasi uzoq tanaffusdan so'ng yangi sarguzashtlarga kirishadi.,https://img.youtube.com/vi/V6ChK_9idR0/maxresdefault.jpg,https://www.youtube.com/watch?v=V6ChK_9idR0,Multfilm,false
The Avengers: Secret Wars,Marvel olamidagi barcha superqahramonlarning eng katta va yakuniy birlashuvi.,https://img.youtube.com/vi/Ee_u_mS66_w/maxresdefault.jpg,https://www.youtube.com/watch?v=Ee_u_mS66_w,Kino,true
The Bear: 3-mavsum,Restoran dunyosidagi keskinlik va mukammallikka intilayotgan oshpazlar jamoasi.,https://img.youtube.com/vi/y-csqpnu_zE/maxresdefault.jpg,https://www.youtube.com/watch?v=y-csqpnu_zE,Serial,false

